row_id,Attack Type,split
row_003710,DDoS,train
row_021837,DDoS,train
row_002464,Intrusion,train
row_002033,DDoS,train
row_037125,DDoS,train
row_005381,Intrusion,train
row_002771,Intrusion,train
row_004501,Intrusion,train
row_024764,DDoS,train
row_024138,Malware,train
row_010376,Intrusion,train
row_010114,DDoS,train
row_024612,DDoS,train
row_018158,DDoS,train
row_015149,Malware,train
row_003439,Intrusion,train
row_037246,DDoS,train
row_008191,DDoS,train
row_021400,DDoS,train
row_028667,Malware,train
row_000711,Intrusion,train
row_008810,Malware,train
row_026129,Intrusion,train
row_000252,DDoS,train
row_026943,Malware,train
row_034251,Intrusion,train
row_016948,Intrusion,train
row_003980,Intrusion,train
row_023500,Malware,train
row_029647,DDoS,train
row_015981,DDoS,train
row_036536,DDoS,train
row_022022,DDoS,train
row_026008,DDoS,train
row_003247,Intrusion,train
row_027154,Intrusion,train
row_017197,Malware,train
row_024983,DDoS,train
row_026815,DDoS,train
row_035545,Intrusion,train
row_010372,Intrusion,train
row_003860,Malware,train
row_008842,Intrusion,train
row_027222,Malware,train
row_002035,Intrusion,train
row_031150,Intrusion,train
row_001494,Malware,train
row_035567,Malware,train
row_020836,Malware,train
row_038196,Malware,train
row_027640,Intrusion,train
row_012328,Intrusion,train
row_029844,DDoS,train
row_010021,Intrusion,train
row_028195,DDoS,train
row_015915,Intrusion,train
row_017637,Malware,train
row_008786,Intrusion,train
row_003743,Intrusion,train
row_025305,DDoS,train
row_033224,DDoS,train
row_018542,Intrusion,train
row_018207,Intrusion,train
row_035382,DDoS,train
row_025673,Intrusion,train
row_026922,Malware,train
row_006503,Intrusion,train
row_035989,DDoS,train
row_010135,Intrusion,train
row_038875,Intrusion,train
row_004782,DDoS,train
row_009418,DDoS,train
row_036241,Malware,train
row_028032,Malware,train
row_022376,Malware,train
row_007343,DDoS,train
row_037370,Malware,train
row_004676,DDoS,train
row_008279,DDoS,train
row_015228,Intrusion,train
row_003705,DDoS,train
row_013232,Malware,train
row_039104,Intrusion,train
row_035302,Intrusion,train
row_016411,Malware,train
row_019799,Intrusion,train
row_026489,DDoS,train
row_010852,Malware,train
row_013048,Intrusion,train
row_009274,Intrusion,train
row_004018,Intrusion,train
row_004514,Malware,train
row_013513,Intrusion,train
row_004672,DDoS,train
row_015750,DDoS,train
row_008818,DDoS,train
row_022945,Intrusion,train
row_038271,Intrusion,train
row_027954,DDoS,train
row_008669,DDoS,train
row_012112,Malware,train
row_030480,Intrusion,train
row_039437,Malware,train
row_027632,Malware,train
row_013529,Intrusion,train
row_019656,Intrusion,train
row_019894,DDoS,train
row_019607,Malware,train
row_032794,Malware,train
row_031446,Intrusion,train
row_027617,DDoS,train
row_010846,Intrusion,train
row_038631,Intrusion,train
row_007857,DDoS,train
row_019465,DDoS,train
row_029124,Intrusion,train
row_028686,DDoS,train
row_017500,Intrusion,train
row_005328,Intrusion,train
row_003016,Intrusion,train
row_027411,DDoS,train
row_030614,Intrusion,train
row_002850,DDoS,train
row_022803,Intrusion,train
row_019262,Intrusion,train
row_032354,Intrusion,train
row_030499,DDoS,train
row_024202,Intrusion,train
row_020044,Malware,train
row_028597,Intrusion,train
row_032505,Malware,train
row_021281,Malware,train
row_001547,DDoS,train
row_012098,DDoS,train
row_013652,Malware,train
row_026889,Malware,train
row_030674,Malware,train
row_002326,Intrusion,train
row_033015,DDoS,train
row_009537,Intrusion,train
row_010668,Intrusion,train
row_006141,Intrusion,train
row_003505,DDoS,train
row_035451,DDoS,train
row_032814,Malware,train
row_033347,Intrusion,train
row_008263,Malware,train
row_036581,Intrusion,train
row_013736,DDoS,train
row_022826,DDoS,train
row_004900,Malware,train
row_023070,Intrusion,train
row_035046,DDoS,train
row_014749,Intrusion,train
row_012325,Intrusion,train
row_033031,Malware,train
row_007827,Intrusion,train
row_004595,Malware,train
row_006254,DDoS,train
row_036150,Intrusion,train
row_032777,DDoS,train
row_034768,Intrusion,train
row_012123,DDoS,train
row_006350,DDoS,train
row_003494,Intrusion,train
row_017606,Malware,train
row_017378,DDoS,train
row_003753,Intrusion,train
row_024716,Intrusion,train
row_037188,DDoS,train
row_001592,Intrusion,train
row_000958,DDoS,train
row_006831,Malware,train
row_035956,Malware,train
row_002672,Intrusion,train
row_012854,DDoS,train
row_022992,Intrusion,train
row_022414,DDoS,train
row_012788,DDoS,train
row_010380,DDoS,train
row_011660,Malware,train
row_030886,DDoS,train
row_022601,Malware,train
row_018702,Malware,train
row_021220,Intrusion,train
row_037634,DDoS,train
row_014594,Intrusion,train
row_006736,Malware,train
row_017865,DDoS,train
row_000890,Intrusion,train
row_008409,Malware,train
row_035299,Malware,train
row_038310,Intrusion,train
row_010700,Intrusion,train
row_010033,Malware,train
row_023351,Intrusion,train
row_026124,Malware,train
row_005375,Intrusion,train
row_028007,Malware,train
row_024080,Malware,train
row_038713,Intrusion,train
row_006621,Intrusion,train
row_001325,DDoS,train
row_013794,Malware,train
row_016612,Intrusion,train
row_026340,Malware,train
row_010041,Intrusion,train
row_005383,DDoS,train
row_002646,Malware,train
row_027792,DDoS,train
row_011124,Malware,train
row_003228,Malware,train
row_016231,DDoS,train
row_006235,Intrusion,train
row_016659,Intrusion,train
row_017823,DDoS,train
row_012816,DDoS,train
row_017469,Malware,train
row_006910,DDoS,train
row_036561,Intrusion,train
row_018880,Intrusion,train
row_007181,Intrusion,train
row_035653,DDoS,train
row_014154,DDoS,train
row_015381,Malware,train
row_025865,Intrusion,train
row_010254,Malware,train
row_012905,Intrusion,train
row_027879,DDoS,train
row_000881,DDoS,train
row_017916,Intrusion,train
row_008503,DDoS,train
row_017266,Malware,train
row_025252,Malware,train
row_010391,DDoS,train
row_010539,Intrusion,train
row_029731,DDoS,train
row_034032,Intrusion,train
row_031526,Malware,train
row_008261,DDoS,train
row_000508,Intrusion,train
row_004337,Malware,train
row_020182,Intrusion,train
row_006399,DDoS,train
row_034755,DDoS,train
row_009683,Intrusion,train
row_032557,DDoS,train
row_002356,Intrusion,train
row_012550,Intrusion,train
row_000599,Intrusion,train
row_018181,DDoS,train
row_015423,Malware,train
row_007378,Malware,train
row_011126,Intrusion,train
row_036693,Malware,train
row_032877,Intrusion,train
row_036637,Malware,train
row_013021,Intrusion,train
row_021501,Intrusion,train
row_036977,DDoS,train
row_032955,DDoS,train
row_038137,Intrusion,train
row_007503,Malware,train
row_030283,Intrusion,train
row_012566,DDoS,train
row_026694,DDoS,train
row_018578,DDoS,train
row_019162,Malware,train
row_035118,Malware,train
row_019071,DDoS,train
row_038113,Intrusion,train
row_034894,Intrusion,train
row_033786,Malware,train
row_019578,Intrusion,train
row_005497,DDoS,train
row_011316,Intrusion,train
row_023131,Intrusion,train
row_009878,Intrusion,train
row_005665,DDoS,train
row_029585,Malware,train
row_032576,Malware,train
row_036984,DDoS,train
row_026605,Malware,train
row_018246,Intrusion,train
row_026351,Intrusion,train
row_037774,Intrusion,train
row_039867,Intrusion,train
row_030239,Malware,train
row_013229,DDoS,train
row_030702,DDoS,train
row_022295,DDoS,train
row_036385,Malware,train
row_020438,DDoS,train
row_021809,Intrusion,train
row_011388,DDoS,train
row_019605,Intrusion,train
row_018206,DDoS,train
row_038231,DDoS,train
row_034320,Intrusion,train
row_002472,Intrusion,train
row_002065,Intrusion,train
row_021818,DDoS,train
row_032473,Malware,train
row_037912,Malware,train
row_017402,Intrusion,train
row_019520,Malware,train
row_036830,Intrusion,train
row_019690,Intrusion,train
row_021963,Malware,train
row_011583,DDoS,train
row_016329,Malware,train
row_027688,Intrusion,train
row_027765,Intrusion,train
row_037742,Intrusion,train
row_036917,DDoS,train
row_034680,Malware,train
row_033526,Malware,train
row_007053,Malware,train
row_021221,Intrusion,train
row_033373,Malware,train
row_005284,DDoS,train
row_021070,DDoS,train
row_004285,DDoS,train
row_011968,Intrusion,val
row_010411,Intrusion,val
row_002726,DDoS,val
row_012013,Malware,val
row_029616,Malware,val
row_025827,Malware,val
row_006207,DDoS,val
row_037832,DDoS,val
row_011256,Intrusion,val
row_001187,DDoS,val
row_010950,DDoS,val
row_025436,DDoS,val
row_002355,Intrusion,val
row_008577,Malware,val
row_015912,Intrusion,val
row_017281,Malware,val
row_028308,Intrusion,val
row_037212,DDoS,val
row_018338,Intrusion,val
row_014829,Intrusion,val
row_001067,Malware,val
row_003111,DDoS,val
row_019201,Intrusion,val
row_021516,Intrusion,val
row_014956,Intrusion,val
row_021458,DDoS,val
row_023805,Malware,val
row_011910,Intrusion,val
row_033594,Malware,val
row_007587,Intrusion,val
row_022320,Intrusion,val
row_011685,Malware,val
row_027041,Intrusion,val
row_018002,Intrusion,val
row_004066,Malware,val
row_001280,DDoS,val
row_024476,DDoS,val
row_018760,Malware,val
row_008111,DDoS,val
row_018662,DDoS,val
row_027564,Intrusion,val
row_029098,DDoS,val
row_008805,Malware,val
row_023210,Intrusion,val
row_036302,Intrusion,val
row_001620,Intrusion,val
row_036812,Malware,val
row_020809,Intrusion,val
row_031048,Intrusion,val
row_032361,Malware,val
row_016850,Malware,val
row_007860,Intrusion,val
row_033438,DDoS,val
row_011706,Intrusion,val
row_000899,Intrusion,val
row_003713,Intrusion,val
row_005964,Malware,val
row_036118,Intrusion,val
row_028966,DDoS,val
row_027723,Malware,val
row_009671,Malware,val
row_026800,Malware,val
row_000468,Intrusion,val
row_012688,Intrusion,val
row_018750,Intrusion,val
row_006243,Malware,val
row_004746,DDoS,val
row_016370,Intrusion,val
row_007438,DDoS,val
row_036465,Malware,val
row_003838,Intrusion,val
row_028152,Intrusion,val
row_033222,Intrusion,val
row_035822,DDoS,val
row_026529,DDoS,val
row_013505,DDoS,val
row_006562,Malware,val
row_000681,Malware,val
row_000294,Malware,val
row_015675,Malware,val
row_009167,Intrusion,val
row_003330,Intrusion,val
row_024041,Malware,val
row_030706,DDoS,val
row_019024,DDoS,val
row_038439,Intrusion,val
row_034172,Malware,val
row_029601,Intrusion,val
row_006852,DDoS,val
row_000000,Malware,val
row_003529,DDoS,val
row_031290,Malware,val
row_021009,Malware,val
row_005860,DDoS,val
row_039070,Malware,val
row_010704,DDoS,val
row_018836,Malware,val
row_030903,Malware,val
row_015069,Malware,val
row_001577,Malware,val
row_020035,DDoS,val
row_002102,Intrusion,val
row_024139,Intrusion,val
row_011684,Malware,val
row_018072,DDoS,val
row_006911,Malware,val
row_012599,Malware,val
row_003565,Malware,val
row_038946,Malware,val
row_016872,Malware,val
row_004556,Intrusion,val
row_015927,Intrusion,val
row_028743,Malware,val
row_013337,DDoS,val
row_013171,Intrusion,val
row_009403,Malware,val
row_029421,Malware,val
row_007339,DDoS,val
row_003181,Malware,val
row_038128,Intrusion,val
row_036554,DDoS,val
row_001995,Intrusion,val
row_036382,Malware,val
row_016195,DDoS,val
row_006020,DDoS,val
row_006014,DDoS,val
row_014826,DDoS,val
row_024327,Malware,val
row_021222,Intrusion,val
row_010947,Malware,val
row_029283,Malware,val
row_015899,Intrusion,val
row_022859,Intrusion,val
row_019742,DDoS,val
row_001953,Intrusion,val
row_005320,DDoS,val
row_019091,DDoS,val
row_011888,Malware,val
row_001327,Intrusion,val
row_014831,Intrusion,val
row_024309,DDoS,val
row_024056,Malware,val
row_039456,Intrusion,val
row_039613,DDoS,val
row_004665,DDoS,val
row_032824,Intrusion,val
row_030221,Malware,val
row_029541,DDoS,val
row_007524,Malware,val
row_001674,Malware,val
row_024661,Malware,val
row_030979,Malware,val
row_018861,Malware,val
row_010938,DDoS,val
row_013557,Malware,val
row_009236,Intrusion,val
row_022465,Malware,val
row_018763,DDoS,val
row_018068,DDoS,val
row_003868,Malware,val
row_033319,Intrusion,val
row_033574,DDoS,val
row_024252,Malware,val
row_034195,DDoS,val
row_018233,DDoS,val
row_008596,DDoS,val
row_019843,DDoS,val
row_033462,Intrusion,val
row_015142,DDoS,val
row_031218,Malware,val
row_036493,Malware,val
row_000895,Malware,val
row_014316,DDoS,val
row_011518,Malware,val
row_016285,Malware,val
row_030926,Malware,val
row_014408,Malware,val
row_007601,Malware,val
row_030071,Intrusion,val
row_037553,DDoS,val
row_006499,DDoS,val
row_039684,Malware,val
row_036718,DDoS,val
row_011477,DDoS,val
row_014448,Malware,val
row_012532,DDoS,val
row_018557,DDoS,val
row_008507,DDoS,val
row_021155,Malware,val
row_007731,Intrusion,val
row_016917,Intrusion,val
row_014106,Malware,val
row_034786,Malware,val
row_004952,DDoS,val
row_029225,Malware,val
row_011851,Malware,val
row_001141,Malware,val
row_022620,Intrusion,val
row_039295,Intrusion,val
row_019638,DDoS,val
row_016579,DDoS,val
row_034797,Intrusion,val
row_011295,DDoS,val
row_021072,DDoS,val
row_000423,DDoS,val
row_000966,DDoS,val
row_039405,Intrusion,val
row_029947,DDoS,val
row_018598,Intrusion,val
row_033093,DDoS,val
row_035603,Malware,val
row_028983,Intrusion,val
row_001978,Intrusion,val
row_039574,Intrusion,val
row_004401,DDoS,val
row_024906,Intrusion,val
row_001658,DDoS,val
row_038032,DDoS,val
row_000028,Intrusion,val
row_014744,Malware,val
row_005999,DDoS,val
row_009712,DDoS,val
row_012014,Malware,val
row_014686,DDoS,val
row_010266,DDoS,val
row_025123,DDoS,val
row_012802,DDoS,val
row_025629,Intrusion,val
row_009817,Malware,val
row_018738,DDoS,val
row_036242,Intrusion,val
row_037621,DDoS,val
row_011360,DDoS,val
row_027386,Intrusion,val
row_017942,Intrusion,val
row_001840,Malware,val
row_024761,Intrusion,val
row_024303,Malware,val
row_031861,DDoS,val
row_036955,DDoS,val
row_028222,Malware,val
row_032433,Malware,val
row_008002,DDoS,val
row_029034,Malware,val
row_018055,DDoS,val
row_038792,Intrusion,val
row_032083,Malware,val
row_008454,Intrusion,val
row_000726,Intrusion,val
row_003037,Intrusion,val
row_028676,Intrusion,val
row_014397,Intrusion,val
row_038407,Intrusion,val
row_012718,Intrusion,val
row_029126,Intrusion,val
row_007375,Malware,val
row_024031,Intrusion,val
row_036989,DDoS,val
row_022329,DDoS,val
row_015670,Malware,val
row_011184,Malware,val
row_018946,Malware,val
row_000482,Intrusion,val
row_039362,DDoS,val
row_008733,Malware,val
row_017265,Malware,val
row_021290,Intrusion,val
row_022937,Malware,val
row_024551,Intrusion,val
row_007509,DDoS,val
row_016139,Intrusion,val
row_034863,DDoS,val
row_019110,DDoS,val
row_004111,Malware,val
row_015632,Intrusion,val
row_027451,Intrusion,val
row_027076,Intrusion,val
row_031976,DDoS,val
row_000038,Malware,val
row_036662,Malware,val
row_011280,DDoS,val
row_017233,DDoS,val
row_004774,DDoS,val
row_002091,Intrusion,val
row_026344,Intrusion,val
row_007650,Intrusion,val
row_002036,Malware,val
row_033643,DDoS,val
row_029955,Intrusion,val
row_035373,Intrusion,val
row_016209,Malware,val
row_007810,Intrusion,val
row_037695,DDoS,val
row_028095,Malware,val
row_022190,Intrusion,val
row_031723,DDoS,val
row_007318,Malware,val
row_039466,Intrusion,val
row_035153,DDoS,val
row_028910,DDoS,val
row_038817,Intrusion,val
row_019680,Malware,val
row_029815,Intrusion,val
row_004640,Intrusion,val
row_004387,Malware,val
row_031808,DDoS,val
row_001619,DDoS,val
row_001524,DDoS,val
row_035954,DDoS,val
row_032104,Malware,val
row_037562,Intrusion,val
row_002940,Intrusion,val
row_006555,DDoS,val
row_036101,DDoS,val
row_014875,DDoS,val
row_006192,Intrusion,val
row_038494,DDoS,val
row_028255,Intrusion,val
row_021882,Intrusion,val
row_004687,DDoS,val
row_038305,DDoS,val
row_036988,Malware,val
row_015926,DDoS,val
row_016971,Malware,val
row_025541,DDoS,val
row_003934,Malware,val
row_016662,Intrusion,val
row_014590,Intrusion,val
row_004884,Malware,val
row_034115,Intrusion,val
row_009832,DDoS,val
row_001600,Intrusion,val
row_016639,Intrusion,val
row_005429,Malware,val
row_030726,DDoS,val
row_034676,DDoS,val
row_017722,Intrusion,val
row_015853,Intrusion,val
row_030731,Intrusion,val
row_027016,Malware,val
row_025900,Intrusion,val
row_015626,Malware,val
row_038765,DDoS,val
row_002013,DDoS,val
row_017288,Malware,val
row_031356,Malware,val
row_017917,DDoS,val
row_032386,Intrusion,val
row_021112,DDoS,val
row_033230,Malware,val
row_028270,Intrusion,val
row_026666,Malware,val
row_024618,Malware,val
row_032530,Intrusion,val
row_011549,Malware,val
row_002369,DDoS,val
row_028722,DDoS,val
row_019738,DDoS,val
row_039785,DDoS,val
row_031826,Intrusion,val
row_016869,Intrusion,val
row_015430,DDoS,val
row_029183,DDoS,val
row_005484,Intrusion,val
row_015234,DDoS,val
row_013261,DDoS,val
row_017596,DDoS,val
row_031152,DDoS,val
row_037961,DDoS,val
row_004786,Malware,val
row_003498,DDoS,val
row_021460,DDoS,val
row_029074,Intrusion,val
row_002582,Intrusion,val
row_021158,DDoS,val
row_006549,DDoS,val
row_027800,Malware,val
row_031274,DDoS,val
row_035279,Malware,val
row_000480,DDoS,val
row_023658,DDoS,val
row_027427,DDoS,val
row_014271,Intrusion,val
row_021328,DDoS,val
row_020990,Intrusion,val
row_011840,Intrusion,val
row_039160,DDoS,val
row_029499,Intrusion,val
row_021308,Malware,val
row_012321,DDoS,val
row_033628,DDoS,val
row_036608,Malware,val
row_018973,DDoS,val
row_032514,Intrusion,val
row_021503,DDoS,val
row_029230,Intrusion,val
row_003234,Intrusion,val
row_017212,DDoS,val
row_039392,Intrusion,val
row_015715,Intrusion,val
row_008370,Intrusion,val
row_006857,Intrusion,val
row_024590,Malware,val
row_038195,Malware,val
row_019549,Intrusion,val
row_005885,Intrusion,val
row_004651,Malware,val
row_039478,DDoS,val
row_000624,DDoS,val
row_002204,Malware,val
row_020684,Intrusion,val
row_027017,Intrusion,val
row_018294,Malware,val
row_009941,Intrusion,val
row_002133,Intrusion,val
row_027367,DDoS,val
row_039643,Malware,val
row_017095,Intrusion,val
row_035522,Malware,val
row_024107,Intrusion,val
row_033254,DDoS,val
row_016626,DDoS,val
row_021348,Intrusion,val
row_006545,Malware,val
row_021791,Malware,val
row_018394,Malware,val
row_008981,Intrusion,val
row_032175,Malware,val
row_039105,Intrusion,val
row_032728,Malware,val
row_004754,Intrusion,val
row_002829,DDoS,val
row_002725,Malware,val
row_030777,DDoS,val
row_032164,Intrusion,val
row_012145,Intrusion,val
row_021664,DDoS,val
row_023058,DDoS,val
row_026494,Malware,val
row_001008,Malware,val
row_006338,Malware,val
row_000429,DDoS,val
row_027449,Intrusion,val
row_037335,Intrusion,val
row_007735,Intrusion,val
row_022150,Malware,val
row_005806,Malware,val
row_024966,Malware,val
row_004698,Intrusion,val
row_015274,DDoS,val
row_007237,Malware,val
row_034868,Intrusion,val
row_024061,Intrusion,val
row_019818,Intrusion,val
row_003292,Intrusion,val
row_009156,Intrusion,val
row_027149,Intrusion,val
row_034403,Intrusion,val
row_029363,DDoS,val
row_007568,DDoS,val
row_037465,Intrusion,val
row_010832,Intrusion,val
row_002288,Intrusion,val
row_029831,Malware,val
row_000408,DDoS,val
row_023046,Malware,val
row_020617,Malware,val
row_034173,DDoS,val
row_001042,DDoS,val
row_011608,DDoS,val
row_011089,Malware,val
row_036697,DDoS,val
row_014495,DDoS,val
row_023829,DDoS,val
row_006199,Malware,val
row_035881,DDoS,val
row_018442,Intrusion,val
row_000147,Intrusion,val
row_038851,Intrusion,val
row_011813,Intrusion,val
row_010398,Malware,val
row_000324,Intrusion,val
row_020883,Malware,val
row_006230,Malware,val
row_035941,Intrusion,val
row_000848,Malware,val
row_035960,Intrusion,val
row_015374,Malware,val
row_005732,Intrusion,val
row_017169,DDoS,val
row_023860,Malware,val
row_008846,Intrusion,val
row_001246,DDoS,val
row_039427,Malware,val
row_023184,Intrusion,val
row_016005,DDoS,val
row_014364,Intrusion,val
row_039439,Malware,val
row_038801,Intrusion,val
row_019805,DDoS,val
row_010141,Intrusion,val
row_034675,Malware,val
row_026683,Intrusion,val
row_020266,DDoS,val
row_026042,Intrusion,val
row_012009,Intrusion,val
row_035921,Intrusion,val
row_025813,Malware,val
row_027665,DDoS,val
row_005501,DDoS,val
row_022605,Malware,val
row_030127,Intrusion,val
row_026342,Intrusion,val
row_000509,Intrusion,val
row_017056,DDoS,val
row_014564,DDoS,val
row_004305,DDoS,val
row_029051,Intrusion,val
row_006798,Intrusion,val
row_030115,Malware,val
row_021114,Intrusion,val
row_015231,DDoS,val
row_011112,DDoS,val
row_002820,Malware,val
row_006063,DDoS,val
row_026480,DDoS,val
row_030560,Malware,val
row_006836,DDoS,val
row_034555,DDoS,val
row_028161,Malware,val
row_032013,Malware,val
row_028063,Malware,val
row_030538,Malware,val
row_036888,DDoS,val
row_033600,DDoS,val
row_008415,DDoS,val
row_005646,Intrusion,val
row_027006,Malware,val
row_028317,Malware,val
row_007496,Malware,val
row_007917,Intrusion,val
row_025593,DDoS,val
row_007433,DDoS,val
row_021656,Intrusion,val
row_009954,DDoS,val
row_005175,Malware,val
row_020699,Malware,val
row_035298,Malware,val
row_021899,DDoS,val
row_025021,DDoS,val
row_001276,Malware,val
row_001362,Malware,val
row_022178,Malware,val
row_030852,Intrusion,val
row_012670,DDoS,val
row_021758,Malware,val
row_001736,Malware,val
row_010636,DDoS,val
row_007682,Malware,val
row_022741,Malware,val
row_023810,Malware,val
row_026359,Intrusion,val
row_021522,Malware,val
row_034930,Intrusion,val
row_011081,Malware,val
row_025789,DDoS,val
row_037277,Malware,val
row_029754,Intrusion,val
row_033936,Intrusion,val
row_009843,Intrusion,val
row_005428,Intrusion,val
row_006236,DDoS,val
row_021122,Malware,val
row_021565,Intrusion,val
row_018886,Intrusion,val
row_039150,Intrusion,val
row_001288,Intrusion,val
row_018346,Intrusion,val
row_011321,Malware,val
row_003728,Malware,val
row_034187,Intrusion,val
row_025454,Intrusion,val
row_027707,DDoS,val
row_034701,DDoS,val
row_027106,DDoS,val
row_021100,Intrusion,val
row_025041,Intrusion,val
row_020020,Intrusion,val
row_037313,DDoS,val
row_036239,Malware,val
row_033257,Malware,val
row_026598,DDoS,val
row_029989,Intrusion,val
row_023680,Malware,val
row_035072,DDoS,val
row_020214,DDoS,val
row_013506,Malware,val
row_021129,Malware,val
row_022709,DDoS,val
row_025891,Intrusion,val
row_009344,Intrusion,val
row_002776,Malware,val
row_002403,Malware,val
row_004469,DDoS,val
row_023619,Intrusion,val
row_020924,DDoS,val
row_029048,Intrusion,val
row_035065,Malware,val
row_030956,DDoS,val
row_034715,Malware,val
row_021473,Intrusion,val
row_011797,DDoS,val
row_020955,DDoS,val
row_018306,Intrusion,val
row_022545,DDoS,val
row_011244,Intrusion,val
row_016444,Intrusion,val
row_011111,DDoS,val
row_011118,Intrusion,val
row_033381,Intrusion,val
row_021280,Intrusion,val
row_038612,Intrusion,val
row_031141,Intrusion,val
row_027770,Intrusion,val
row_039597,DDoS,val
row_024330,DDoS,val
row_004557,Intrusion,val
row_008255,DDoS,val
row_017872,Malware,val
row_034689,DDoS,val
row_016986,Malware,val
row_036455,DDoS,val
row_005358,Malware,val
row_026230,Intrusion,val
row_031069,Malware,val
row_037635,DDoS,val
row_019842,DDoS,val
row_018063,DDoS,val
row_029000,DDoS,val
row_015553,DDoS,val
row_024109,Intrusion,val
row_018853,Intrusion,val
row_009791,Intrusion,val
row_016513,Malware,val
row_038804,Intrusion,val
row_022193,DDoS,val
row_028626,Intrusion,val
row_027077,Intrusion,val
row_006823,Malware,val
row_012440,DDoS,val
row_036868,DDoS,val
row_027450,Malware,val
row_005230,Intrusion,val
row_001370,Intrusion,val
row_028428,Intrusion,val
row_005538,DDoS,val
row_036079,Malware,val
row_021958,DDoS,val
row_003312,Intrusion,val
row_036102,DDoS,val
row_012704,DDoS,val
row_003778,Intrusion,val
row_001175,DDoS,val
row_030685,Malware,val
row_014444,DDoS,val
row_017312,DDoS,val
row_036409,Malware,val
row_031247,Malware,val
row_009081,DDoS,val
row_000485,DDoS,val
row_010574,Malware,val
row_006101,Malware,val
row_031740,Malware,val
row_024540,Malware,val
row_002696,DDoS,val
row_033551,Malware,val
row_021359,Intrusion,val
row_008008,DDoS,val
row_028039,DDoS,val
row_000487,DDoS,val
row_025946,Intrusion,val
row_038264,DDoS,val
row_025925,Intrusion,val
row_027357,Malware,val
row_019458,Intrusion,val
row_023864,DDoS,val
row_023328,DDoS,val
row_037953,Malware,val
row_002660,DDoS,val
row_025601,Malware,val
row_003109,DDoS,val
row_033115,Malware,val
row_002571,DDoS,val
row_012927,Intrusion,val
row_028674,Malware,val
row_034623,Intrusion,val
row_030311,DDoS,val
row_025778,Intrusion,val
row_027346,DDoS,val
row_028202,Malware,val
row_006628,DDoS,val
row_004835,Intrusion,val
row_029925,Intrusion,val
row_034317,Intrusion,val
row_032292,Malware,val
row_008883,DDoS,val
row_017668,DDoS,val
row_002149,Intrusion,val
row_020676,Intrusion,val
row_010517,Intrusion,val
row_032053,Intrusion,val
row_013787,Intrusion,val
row_027488,Intrusion,val
row_037175,Intrusion,val
row_016800,Intrusion,val
row_025834,Malware,val
row_018064,Malware,val
row_035658,Intrusion,val
row_027757,Malware,val
row_005269,DDoS,val
row_037190,Intrusion,val
row_021642,DDoS,val
row_007062,Malware,val
row_030531,Malware,val
row_037130,Malware,val
row_037552,Intrusion,val
row_025842,Intrusion,val
row_039423,DDoS,val
row_013397,Intrusion,val
row_029144,Intrusion,val
row_037145,Intrusion,val
row_028233,DDoS,val
row_030928,Malware,val
row_009929,Malware,val
row_034338,Malware,val
row_001372,Malware,val
row_035698,Intrusion,val
row_020282,DDoS,val
row_036721,DDoS,val
row_011218,Intrusion,val
row_039729,DDoS,val
row_005206,Intrusion,val
row_028392,DDoS,val
row_015159,DDoS,val
row_014066,Malware,val
row_024200,DDoS,val
row_011142,Intrusion,val
row_003137,Intrusion,val
row_035083,Malware,val
row_016002,DDoS,val
row_006190,Malware,val
row_015042,Intrusion,val
row_021073,DDoS,val
row_022785,Intrusion,val
row_010097,Intrusion,val
row_024166,Malware,val
row_000983,Malware,val
row_034784,Malware,val
row_018827,Malware,val
row_017805,DDoS,val
row_019819,Malware,val
row_016150,DDoS,val
row_027467,Malware,val
row_022950,DDoS,val
row_002510,DDoS,val
row_005569,DDoS,val
row_000514,Malware,val
row_017161,DDoS,val
row_006842,DDoS,val
row_022703,Malware,val
row_037835,DDoS,val
row_029148,DDoS,val
row_021989,Intrusion,val
row_004725,Malware,val
row_032295,Intrusion,val
row_015368,Intrusion,val
row_037050,DDoS,val
row_006038,DDoS,val
row_030588,DDoS,val
row_006462,DDoS,val
row_032945,DDoS,val
row_037057,Intrusion,val
row_025191,DDoS,val
row_027159,DDoS,val
row_032350,DDoS,val
row_013492,Intrusion,val
row_012615,Intrusion,val
row_032465,Malware,val
row_020644,Intrusion,val
row_012481,DDoS,val
row_030299,Malware,val
row_024533,Malware,val
row_004733,Malware,val
row_021303,DDoS,val
row_035125,DDoS,val
row_008990,DDoS,val
row_019468,DDoS,val
row_030601,Malware,val
row_018266,Malware,val
row_025738,Intrusion,val
row_026604,Intrusion,val
row_001559,Malware,val
row_026199,Malware,val
row_016928,Intrusion,val
row_020937,Malware,val
row_015213,DDoS,val
row_021630,Malware,val
row_016829,Malware,val
row_027231,Intrusion,val
row_009061,Intrusion,val
row_007844,DDoS,val
row_003517,Malware,val
row_006972,Intrusion,val
row_023443,Intrusion,val
row_007204,Malware,val
row_024180,DDoS,val
row_038382,Malware,val
row_016004,DDoS,val
row_005864,Malware,val
row_008467,Intrusion,val
row_037179,DDoS,val
row_003384,Intrusion,val
row_003467,Intrusion,val
row_026684,Malware,val
row_017110,Malware,val
row_006076,DDoS,val
row_017636,DDoS,val
row_005091,DDoS,val
row_019440,Malware,val
row_031302,DDoS,val
row_036441,Malware,val
row_036358,Intrusion,val
row_032403,Intrusion,val
row_023082,Intrusion,val
row_002488,Intrusion,val
row_024904,Malware,val
